pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-0.6649485549421156,0.035394057750236047,-0.06621257115802251,0.8485550227233342,0.7349168493832506,0.03481214273593239,0.014562365272867696,-0.01306580082857944,0.026091583709342517,-0.004738745564065989
-0.7755136199737792,-0.17549247292048686,-0.008734352972610786,0.5747425206774943,0.7596193950774197,0.04388912965482833,0.011917097379890367,-0.00892321691564367,0.012576916748904824,-0.008470939936818668
0.01135499683451042,1.5141412679453534,-1.2697735383622224,-0.3344731015718513,0.8533982620213433,0.266721146703637,-0.014337808498478825,0.0159898529517921,0.12393964825177975,0.05587403239775604
2.43453459087771,-0.09399953526849752,0.6315802258305918,0.07774427748264257,-0.05102634294983282,0.18618160630365221,-0.4712412414773113,0.12064015010708985,-0.11839612708756093,-0.20741988208059856
-0.5974396922766346,0.3593918044469713,0.09458800122724735,-0.7041889984801264,0.8708620542389901,0.1828085676211536,-0.01648126319113296,0.03821947626952327,0.016866702944604604,0.045120970904596124
-0.7695890430478762,-0.0791053106945264,0.1359058795256621,0.48997882494873624,0.7642158971902191,0.04845936995288834,0.009355780032692856,-0.00023067152157677144,0.007970967306119845,-0.003313410302827698
2.3461155391448134,0.06564976307929199,0.013943039683825466,0.3359084275349585,-0.05882259935195946,0.12843162948936118,-0.44545576457044556,0.10990137019781325,-0.10530153033181681,-0.325210910392122
-0.154354238404012,1.0256199766126648,-0.6572144589593554,1.0631811022884892,0.7238487221652551,0.08632168405763177,0.014059791905459572,-0.012377623947070104,0.09054941660623382,0.008574375987641632
-0.8145186363426722,-0.9331495343312016,-0.13714388981245937,-0.9308584742332537,-0.09959679672789301,-0.04527037350785313,-0.062249829793505206,0.05870270842350618,-0.22752125460627698,-0.003324627531252614
2.375137178943068,0.07083341759955639,0.16129301798952494,0.3583367184070307,-0.06791522693350702,0.14709785272718767,-0.45381037952264297,0.1098876472395808,-0.10371283608365492,-0.28153845762797014
-0.9906426256494251,-0.5367741475124804,0.40525722124625935,0.6108701856186224,0.7513863689467905,-0.0004426511364822278,0.015345099384301668,-0.005456456387202464,-0.021006597344703774,-0.023401462768895837
2.0013553140832108,0.010807598677856856,-0.09428760659099589,0.49121871994262906,-0.0944446005641377,0.143044223882366,-0.4529396562637274,0.09809823186850875,-0.10151400380391026,-0.28999464067137615
-0.7793685356272005,-0.003970365895627373,0.40875681368320266,0.970845286142502,-0.29088184557784086,-0.22917632988959424,-0.029848259899219024,0.05249348163234617,-0.21930450291525178,-0.0633559768430183
2.454251822001375,0.287216798106518,0.05388670673225176,-0.5549315396729791,0.05471802434816087,0.08991678316385626,-0.42275847402144606,0.15646071738047695,-0.13917884677744047,-0.4954531662130688
-0.4187693328428152,0.06413249497532796,-0.9834275446664109,-0.6683394068414448,0.8893938886524979,0.23314631783480555,-0.01418773007182333,-0.0033197520317076452,0.06543500553206344,0.050671506151003645
-0.2739557787963933,0.6690110201975046,-0.46703665390391774,1.0064182949028617,0.7275665879172707,0.07406053308327255,0.012951921617273274,-0.014827313842403197,0.07177307116955703,0.013942779066506717
-0.7067710603610853,0.38838701518011953,0.4556066017334862,1.141956820890593,0.6951978469565923,-0.009135449696746366,0.0174988083839038,0.004274953555974018,0.01120423454751776,-0.010828598967708736
-0.6475389435769501,1.5344841261893838,1.3550036194989215,1.100872348884338,0.6738161366562363,-0.023171548212966825,0.012083703825541376,0.062201273562808905,-0.005004123912631126,-0.011649046754327054
-0.88629690050395,-0.5418313367252322,0.11366166465346311,0.5099115262955969,0.766144364199926,0.03210123141990193,0.011926249408762604,-0.01295196751024827,-0.004103183970364705,-0.008527183160959111
-0.6232742246767998,0.22347295211949225,-0.025108215277544265,1.1977941715778897,0.7007735775118097,0.008236338981837777,0.019600465941397714,-0.01604108457729314,0.03240205240975895,-0.010248379085922979
0.13778991103574836,1.2150363481070878,-1.893767552878342,-0.7478959272441934,0.9072045545591242,0.3318906988987523,-0.020055916050952045,-0.0005130226703486176,0.14650395555125695,0.07017674342543379
-1.1162019206413178,-1.0751922691723734,0.6190949122183068,0.7873714295717681,0.7344474086416553,-0.031168590882708104,0.016424432569616985,-0.019043376631582752,-0.040735397416330525,-0.010066833021449305
-1.2165310700671135,-0.8591108483315965,1.1628850020806658,0.6892884783944838,0.7321757785517828,-0.05349039842681904,0.015326444043542548,0.006518976379913521,-0.06622427548727909,-0.020192094820434263
-0.3168784152691756,0.8015661625217801,-0.1833048207509524,0.9278132371436172,0.7280208903440608,0.06922842797956048,0.010676625866431508,-0.0008194910887024862,0.05988233863986246,0.015249875359496259
-1.0432928740389062,-0.8121177957004887,0.5555529057968415,1.007172002135239,0.7135504175924202,-0.040156754433435755,0.019610557749220728,-0.019711163051408367,-0.02879608396493167,-0.015087151039065895
5.735530622499712,-0.9330712584096226,0.42695492818892555,-0.031069050789349056,0.18736378445681934,-0.0023790632830299283,-0.38322204727234277,0.11968710303123843,-0.10360699830394304,-0.5052501076673012
-0.41942944422574824,0.13425010858363412,-0.35232248962379137,0.5742481432064109,0.7689697563209075,0.09173823776055626,0.006773290042006469,-0.014266422188036925,0.04833178320966557,0.023720836231488313
-0.6299673067172503,1.9724002829512595,1.8306762501410028,0.6729211873031611,0.7013050212109245,0.004361925893272051,0.0017579084444569893,0.09829611272351195,-0.01990568877227066,0.002373113906210848
3.703289409937689,-0.18243157818282757,0.7278357480212845,0.3812856048453186,-0.027100323317383216,0.19928987268536108,-0.47011985391054456,0.10614164392250354,-0.08172514072624953,-0.14338381800078198
-0.6942673064749386,0.24815055982790932,0.40174158284683875,0.7127278668376811,0.73729628171833,0.03157484026832529,0.009702597237780974,0.009410474278209601,0.008356743538225932,0.004223455471645676
-0.170585590872464,0.7398179560489996,-0.6032688658984381,0.1681007127114718,-0.18470562893654877,-0.03654596032564267,-0.04096397167728486,0.010453720990991858,-0.06975690953898182,-0.012605595052692058
-0.9906426256494251,-0.5367741475124804,0.40525722124625935,0.6108701856186224,0.7513863689467905,-0.0004426511364822278,0.015345099384301668,-0.005456456387202464,-0.021006597344703774,-0.023401462768895837
-1.3893356183962575,-2.389132266310269,0.7303776424433317,-0.980409066199757,0.9052816696839449,0.08858737661808731,-0.011729916748549134,-0.005518714427870434,-0.09326404902827279,0.0366463040895611
-0.62218853633514,-0.13425495235704918,-0.006505925309833716,0.37735725848639623,-0.21336953179970897,-0.11655508583119774,-0.03514942218367991,0.001283156605863146,-0.12556296645078735,-0.02567866253934626
-0.3966841940451589,6.063592642681973,6.3688350333879145,-3.9918181599842426,0.010212467872958576,0.11198110912607691,-0.158688177087907,0.5074273187267766,-0.3826291896430397,0.12790091495711395
-1.039572076587209,-1.6302331747533618,0.18720879655106062,-0.5608603729011057,-0.1580853121404405,-0.2386619015002136,-0.10985490077064897,0.6702052682941143,0.5513564827910968,0.025603294773755607
-0.6226818675423155,1.2963001710973687,1.1607621206038257,-0.41682639514435416,0.8181843933619076,0.12321490259167457,-0.015351240174713529,0.08764086151647295,-0.011089636717591472,0.0342432629109712
-0.13152998288464376,1.038660559584261,-0.22678801155412848,0.4656364755239644,-0.22007476048361996,-0.06893336912395197,-0.03880351266503471,0.021092469535810846,-0.07581824982811361,-0.010121260230508274
-0.7842656779148975,1.0806391060005904,1.5613285769520406,0.0035240706948125003,0.7740967952510988,0.05217112715354815,-0.006359498471260503,0.0843278983088743,-0.03589092323355074,0.014909916644040224
-0.49129258918059193,0.3292929922186356,0.03789137915140722,1.0400489523371983,0.7151357810174038,0.038267376060708416,0.012242978253341537,-0.009773674586751135,0.03769141106493415,0.01868456278219953
0.9363381721156454,-0.08356234327414429,-0.1604516185982112,0.3524585654903523,-0.14531159603247712,0.005446962421826498,-0.04456870125134826,-0.03525744294108528,-0.005210639985478163,0.16477584430673708
-0.5709897384326659,0.03141159890991575,-0.5700248050808345,0.11084492947988316,0.8105558975808582,0.12991564011626833,0.0017006830358398766,-0.00995606174091854,0.04589642928020147,0.01614538213772903
-0.9433765733736487,-1.2274556553525617,-0.00806845368580373,-0.5548459729127636,-0.15887416232547177,-0.22135744350266093,-0.10972516148302958,0.6751464960708328,0.5701552462826808,0.01989742741125655
-0.5589537029293723,2.2416309944224775,2.777731496763946,-1.2974150801863726,-0.12722924801789037,-0.03364055144650633,-0.08080501640267589,0.1865253562380897,-0.2106542169031163,0.03883348596166011
2.6475323471700656,0.1999898441988335,0.16302542355285354,-0.4823760487461132,0.05404922762699918,0.09243818565374579,-0.42491465033062303,0.1531019029707343,-0.13669559408414206,-0.47087883899398625
-0.8179279767694883,-0.2391316787732244,0.3728143804969102,1.3492240357006173,0.6812324321006243,-0.03347091504007031,0.02102224767728077,-0.020703778054996055,0.0026664725943016205,-0.004761094275777232
-0.5873433594125212,0.45225530347756177,-0.19420719157683852,0.8601225801887811,0.7321426982979998,0.047478486187501064,0.01485973895265949,-0.005742913116356804,0.04148692381525935,-0.012017730505330986
-1.2144016454446025,-1.6079758940267461,0.6674155362001806,0.17457785290255307,-0.23584637651594592,-0.33902758855644805,-0.09550669453920205,0.6679784655749286,0.5293317075860817,-0.006269870198300893
5.886334969479611,-0.7452547209271302,0.48767344265044205,0.29032150149304975,0.14621449009548024,0.03076242655612829,-0.39614902647724487,0.10977602060762753,-0.08076811300229926,-0.41937345354328365
-1.120571019375639,-0.8938287582273476,0.7382269686585604,1.1795188957415672,0.6944377547842057,-0.06922480110481981,0.022901713565494298,-0.020457222898663734,-0.039687597632841486,-0.021646238910924685
-0.6833755911471708,0.36553075962347636,0.4046653235381492,0.5645383247125495,0.7497892936477497,0.04556861179787831,0.00736192821421372,0.01662441433610089,0.009162975395517615,0.00408598853410166
2.428603735932908,0.05429371192582002,0.8445821459440084,-0.05021330106070991,-0.044296748243529416,0.1913237185465374,-0.47457524937077683,0.1339797297392619,-0.1259268607183281,-0.20289841981202247
-0.85076361095196,5.389338167067828,7.610820158275291,-2.696212378897731,-0.1276432289759233,-0.09085588506178503,-0.1358598633378944,0.4948127992207981,-0.45424981732483527,0.09440902683855414
-0.7690514851749893,-0.26524596120024874,-0.018865591431590452,0.6812655075381728,0.7511510460880735,0.03552925757775266,0.013296515587029566,-0.014695609412861122,0.012938458651856149,-0.006194358281178612
1.2152987837372398,0.07130132967116237,-0.19586581396864253,0.6462297224153999,-0.1653978890469613,0.0028132398134129814,-0.04336937389576077,-0.0423279461171789,0.012837211360018133,0.18462749565235317
-0.20128728505322285,0.17861923079194691,-0.4228304793916294,0.33279052563656714,-0.18406872749227085,-0.05692944773365589,-0.028569107981627172,-0.02132930187835118,-0.04089732841319249,0.0005340651141623221
-0.7202643083033189,0.4011187464539,0.4067848571345261,1.1181222371927821,0.6982129618519909,-0.009374827547092665,0.018590971202546228,0.004501416675839114,0.011836267199057886,-0.01851997333985063
-0.44602328877606284,0.8172711028857538,-0.2674384908064514,1.5143173875859257,0.6718744225999747,0.0076395907876740535,0.024270979393201948,-0.015738376535658644,0.06229490995088823,-0.019951945649182564
-0.5295468742918401,0.037853431092996395,-0.5933783224120875,0.08345970893554722,0.8146946288976019,0.13571437133287348,0.000924844098496027,-0.010086759547875227,0.0483055822894929,0.019696657436105547
4.850717001673382,-0.43470211742407056,1.181475613323274,-0.15834244327674565,0.09507754393933511,0.15855642328409594,-0.45072086070110606,0.13428924292082828,-0.10212951943587409,-0.2247979520564829
-1.0493702534848648,-0.6700495102681613,0.582742271039345,0.8397710088142689,0.7281419679110692,-0.03226725569205794,0.018944591322875882,-0.009623580382046911,-0.0309937123244545,-0.025985120075711375
-0.7147798773372336,-0.22691941606583954,-0.04543813413810927,0.6095517409095209,0.7586201563195587,0.04947380667565205,0.010707566872359412,-0.01341650622521063,0.01692163029221857,0.0032731579800072
-0.7636366613671073,-0.22793680568072539,-0.07786915612292968,0.6184008405814945,0.7574618766279889,0.04329859380849235,0.012701889100154642,-0.01361866872782915,0.01552903462081871,-0.007851283750794061
-0.7853756727262129,-0.4084575463761808,-0.15341461570102222,0.24474466261601446,0.7941777377077699,0.07718388452029949,0.006394501570072038,-0.01130185017738397,0.012012258295203556,0.003009530803878531
2.1900854334743163,-1.1102140681964767,0.7814996963783333,0.883361116253226,-0.20040170880000752,0.3974586662795752,-0.5549053093253267,0.033716125046421436,-0.0623393636720466,0.27245086425787596
-0.8842694124927482,-0.736420511510252,-0.025903823991373674,0.12982679999110455,0.805011649538157,0.07109913107453548,0.005298518444899133,-0.012979228380766653,-0.004109838371070289,0.004801322361540927
-0.5155009199572181,-0.6956574757528496,0.14380851933185962,0.44269876613019615,-0.252871713210386,-0.2535122415722304,-0.10718882666966392,0.660963659531696,0.6052698387761402,0.07474951376325442
-0.6942673064749386,0.24815055982790932,0.40174158284683875,0.7127278668376811,0.73729628171833,0.03157484026832529,0.009702597237780974,0.009410474278209601,0.008356743538225932,0.004223455471645676
-0.6716665399283276,-0.14147315137893368,-0.3336043760351059,-0.16799285058069263,0.8325751447764573,0.13689748736992427,-0.003025763605807773,-0.00018057856618689292,0.026704518305181196,0.02173639796395856
0.6544284109082864,-2.6561134857301174,0.819329608526674,-0.7962528619310639,-0.039262347152529034,0.28604573204532674,-0.5211709066405367,0.06839085195545987,-0.20140000411053208,-0.02453036662639424
-0.5669555716467005,0.8630395356237794,0.33401024964275977,1.063350345480774,0.7016102443282013,0.016897323916038536,0.015169533905451208,0.014974146964546915,0.029246020273872103,-0.009807046041823385
-0.8132273095252871,-0.08587406567162004,0.48231754468875404,1.1854217600337318,0.6935460248856754,-0.023594765816851087,0.018432794522499373,-0.0088532160706259,-0.0011361262239768897,-0.005824295675838026
5.1201227765134,-0.7173026974409064,0.185049083684441,-0.15884943682861208,0.1801265468290936,-0.026052934042226795,-0.374546453925282,0.12918703987484337,-0.11661522446969849,-0.5845591659534738
4.9776233844806645,-0.5604819352583236,0.26890877359029314,0.3061117217775359,0.09659536765935475,0.05142480305838972,-0.405907571422708,0.10738984770123655,-0.08531109747948867,-0.40867008672465444
5.875780844061485,-0.9424673876783375,0.8274026499545155,0.6351079408066492,0.05222781700900732,0.22363699468467696,-0.4672197278678619,0.07146668974454176,-0.0333425318636613,-0.04142625794604978
-0.6797263899554709,0.5277269045964704,0.27299386002215115,2.085058458620948,0.6101760245957291,-0.08424898679838645,0.03499098360287471,-0.02084870944901831,0.02965771179597056,-0.039442579504184005
-0.6633530305729576,0.16578350731331357,0.5358531099567653,0.8388640192731524,0.7240254129222278,0.02554817491047262,0.007930342184748381,0.006016553379228739,0.005974081911791407,0.023990579326539467
-1.128890763325371,-1.5656590146790594,0.5195725002366358,-0.4793456782415878,-0.13550309300089908,-0.11587019870491583,-0.04484625958685805,0.0029434218424544086,-0.20066438594864777,-0.018963812379742533
4.177969277301642,-0.09313917203477645,0.34839837684078245,-0.5811068655318294,0.1652866140571415,-0.0041135972000141945,-0.3850786750258102,0.16492498583919463,-0.14135949052774927,-0.6096959355445282
-0.6785535433406439,1.2028378012657037,1.3977110571304459,-0.22326242022807277,0.7975219017658044,0.09084086371336027,-0.012029731196210898,0.08741128206293483,-0.02360925064235224,0.029920263121405694
-0.9705503008613043,-0.5448808726380564,0.4979896595140648,1.223380927873971,0.6928423198290216,-0.04900058381248046,0.02270310051658646,-0.020004520231679587,-0.01706815100260425,-0.019980555936060893
3.773372434762423,-0.9478741578780839,0.8331373278179491,0.7576406544345977,-0.10347447735808284,0.37014757391567493,-0.5321564866846769,0.04743676945349792,-0.037833425281967585,0.20821168040623017
-0.49653439096707525,-0.6368479112322326,-1.079817547727699,-1.652240335573614,-0.006603495611035693,0.12040886045191292,-0.07103217372390871,0.005708951889884323,-0.09744603918956057,0.04023324085061319
-1.0277372100432811,-1.2161309855770681,0.3378157975628817,0.13093867656424849,-0.22815429005304022,-0.30326502804181354,-0.09769531545548851,0.6688202397997906,0.5575395762077755,0.0001725034831798469
-1.0696253627165344,-1.3866129937893017,0.30431330614640145,-0.09202786591038897,0.8244250179553774,0.060026943801381294,0.001529625662604296,-0.014936081509213375,-0.03786669291849796,0.016977148185711336
-0.04988558460152766,1.3327986634805624,-0.4147923370889358,0.6127123272627596,-0.23270777146587568,-0.06694424100028329,-0.036009216006286406,0.0197667081371268,-0.058679309573304805,-0.01809919075336128
-0.558578491338897,-0.12894740863937082,-0.27188366815456416,0.3803878115077617,0.7854406367781216,0.09212348510480531,0.005191739246598552,-0.012963239542717794,0.03295261779042442,0.01990757311034866
-0.7088862954106195,0.028917216497778134,0.35771736278896954,1.4174195337073456,-0.356620360723609,-0.37236039763738904,-0.08249752522006035,0.6672778127256567,0.6040063715842909,-0.009791606725214093
-0.3965053448100987,0.4514094079873707,-0.2511317586689206,0.7848989868059936,0.7445178657911079,0.07471431916601537,0.009604133620929265,-0.008119216888875291,0.05226995553793043,0.016571783332879838
-0.8480796077127856,-0.6441794553036441,0.1822222866466159,0.4956938534356147,-0.2626931777585635,-0.3092134873921794,-0.09338107387679777,0.6693417314682336,0.5845179187012296,-0.0041795703877006984
3.709584279499052,-0.09439087139785453,0.3697939269475891,-0.41663865815920226,0.10908771178433364,0.04977536466083152,-0.40804507527282946,0.15185593418725724,-0.13312558402468228,-0.5032457862994892
-0.7116389301473822,0.1023235165426021,0.23609475693083212,0.8571251932027883,0.7278887498591495,0.020917808316715948,0.013617796093391702,-0.0026286936409523403,0.012966547986610063,-0.0031194498538459174
-0.5699300088790048,0.32343872045054645,-0.13774912824337704,1.0282635378374179,0.7179247949410079,0.03233694038881217,0.016535533316711627,-0.012574364177338438,0.03957084883329081,-0.0060293396755193955
-0.6892511296513875,0.22826653111682024,0.4346178165470404,0.7441040120328075,0.7339098942467257,0.02990240920365907,0.009304877881883626,0.008599175013705983,0.007683716905568908,0.008811506706556196
-0.6971634389131574,0.14816104513247666,0.1105565482121238,1.349240254304425,0.6842963160579477,-0.01746535631766183,0.022899696795934902,-0.0173343477291158,0.023403561393809752,-0.0181530906762163
7.271000205692176,-1.3631935477144568,1.1269131868191025,0.7749444212436142,0.09686137400097335,0.25155419251925876,-0.47270250443633516,0.05565932992267803,-0.006371386778844121,0.05719627393865234
-1.2440675634663219,-0.9073552534045243,1.2507503672143585,0.7802180101406376,0.7221589663723746,-0.06555399569289698,0.016264071839351593,0.005315229796075899,-0.07062221733848065,-0.019064291955323415
1.12215965707232,-0.7606913909772092,0.4848692525421595,0.7154441284231927,-0.21175131874419534,0.1162446124239084,-0.09535665282875169,-0.07034102713214863,0.009065903033465553,0.4616422864747027
-0.7448379949547951,0.3430351629100556,0.5406815876199669,1.2319211116311224,0.6855115672441392,-0.024016759437687444,0.01930667494474337,0.003531815486496884,0.00593631590135518,-0.01453939182188962
2.784299426289798,-0.062468775041310175,-0.2677042960530689,0.27715863567990245,-0.015144250079329385,0.0982341505907853,-0.4274356801217755,0.10595846359256827,-0.09817715401691922,-0.3983376519998991
-0.7147798773372336,-0.22691941606583954,-0.04543813413810927,0.6095517409095209,0.7586201563195587,0.04947380667565205,0.010707566872359412,-0.01341650622521063,0.01692163029221857,0.0032731579800072
-0.5624329186542995,0.46772583594490325,0.28042460041297484,1.977936133296332,-0.4111367958570239,-0.3947415163321318,-0.07719723416488539,0.6604927335745379,0.6277221708935534,-0.004826287600256473
-0.6150095142242912,-0.014135955759697994,-0.43083905144400286,0.2165709870292301,0.7988906736704144,0.11001349237886587,0.003959676440466161,-0.009379617657478904,0.03794471117887041,0.010930070432836425
-0.5961169100607142,-1.2834353971982504,-0.49092157995133595,-1.3058042829155232,-0.07141929524642864,-0.11671459851118918,-0.1239217474191667,0.6762000788343434,0.5962253299070086,0.05737658613049688
-1.2147844202047113,-1.9244552930370247,0.4146972781885794,-0.5215825671766071,0.8657244975877658,0.07750444756759574,-0.004549875418853725,-0.014635612850383669,-0.061176133668144915,0.026517763802458936
-1.1077500885025078,-0.8787410473520697,0.7098916105868815,1.1495266722335051,0.6976898721256422,-0.06432918112102105,0.022320155873021816,-0.02020071754598343,-0.03794695618840331,-0.020508261157426242
-1.132366097789911,-1.2778726312527962,0.5140669021737428,0.43177323199899886,0.7710432257498249,-0.0003388372290686549,0.011346650252306013,-0.018309277853469936,-0.04373038146098289,-0.0033971708673266386
0.15344748051803028,1.1509624328592756,-1.309713419918413,0.057459262217976245,0.8347933151231651,0.21142847961822675,-0.0006347783438309457,-0.002922114983715894,0.121081071389359,0.026767377251403424
-0.7153831074126002,-1.4888292314285192,0.2813905303080681,-0.2314625756169866,-0.18679848111707759,-0.22487941574624493,-0.11607982129368644,0.6619720636426677,0.5714818064628485,0.08642206095746119
1.4140532841107463,0.019834206622019943,-0.14331128778121255,0.6612847950808752,-0.14021232324039357,0.13566725168216226,-0.45639932833853203,0.09218713480855137,-0.10936237287802307,-0.28454283425159344
4.14912347186375,-1.379440342892728,0.8710927347962109,0.5940234611649382,-0.07171099174612454,0.40858135115069005,-0.5417470757284271,0.03600076504099275,-0.031958977614496654,0.2695394573052032
5.6690162986216865,-0.4464745563979993,1.0326117300289983,-0.4604285964569342,0.21683729723288825,-0.011617410756463695,-0.38464007100296815,0.16540473278990078,-0.1335030198233856,-0.5399032130599272
-0.5164608090219422,0.1844518428383108,0.2331429054525653,0.022799064465031223,-0.19831463581154513,-0.10961179632285742,-0.05159332668866891,0.07316397246540601,-0.20376898447408445,-0.0101681303671717
-0.5918366021552045,0.4274409066545643,0.07913781921014418,0.8779322459830542,-0.2792099230676112,-0.18855436912998474,-0.03288410230364509,0.055700308063563485,-0.1907960288177107,-0.05673404469066647
2.00644481712675,-0.7434607940634776,0.6448445777202034,1.0383073443494573,-0.21549398863475003,0.34615562237356884,-0.5381649561689352,0.0430235949318816,-0.0653711722738281,0.18404657575422192
-0.4189681035970194,0.2650769384288487,-0.6671630267919659,0.18690384107548835,-0.22502890580086599,-0.2045440672344874,-0.10169199719475291,0.6742140416773795,0.6517310223073796,0.01349312359629998
-0.44494943524638186,1.3897766485285608,0.9080354919872312,0.4213039690959371,-0.23122878103576922,-0.10970777631263826,-0.029775976623785547,0.053021580211803365,-0.07621975094144612,-0.017008818191928975
4.241953953535794,-0.35368263717578025,0.0672020749811414,0.2412748529941726,0.0661049037341809,0.06443793471055295,-0.41117364653304733,0.11007179120716144,-0.09080684395096755,-0.41929841714913224
-0.5699300088790048,0.32343872045054645,-0.13774912824337704,1.0282635378374179,0.7179247949410079,0.03233694038881217,0.016535533316711627,-0.012574364177338438,0.03957084883329081,-0.0060293396755193955
-0.8774873635355308,-0.6931017107179497,0.38833081646339807,0.6671246775813501,-0.22983871005205578,-0.1678509202633047,-0.016366187385713788,-0.023140018253450863,-0.10599116968388966,-0.032686091036063965
-0.6855947159496071,-0.46224184050594364,-0.5508193606994217,-0.40626825091172075,0.8608734381054264,0.16292240577249695,-0.006379843366947761,-0.009261941954044018,0.028113185495073,0.030253674519968216
-0.5321910126629901,0.6035846881058641,0.43845994129719246,0.22926483628053598,0.7805271846916484,0.09116672017894278,-0.001851215828551087,0.030713051724418745,0.01616891150280642,0.028613449964031673
5.738848497966483,-0.9142322236380289,0.5920008281213759,0.5816190906278562,0.07523349633223969,0.14906790100873685,-0.4401810336110069,0.07956363007672396,-0.0496289711554003,-0.1844540593741469
-1.0324814008510825,-0.9679562005562953,0.4192102310927585,0.5769541238579617,0.7572647181990769,0.0019858940602035815,0.012692648136650053,-0.01705663577050176,-0.02891838359130249,-0.004076800514597761
-0.13903522206210353,1.1378777621614604,-0.3125396050054604,1.5084799742984412,-0.33104222154747204,-0.17900020880866288,-0.02951140012582485,0.042676593035415225,-0.1358423148663715,-0.03206298164481485
-0.1470653064254213,0.12307514381898912,-1.6734526581484306,-1.7343736933333305,-0.03082060913562058,0.039586083051177993,-0.13952027818374438,0.6857338972150153,0.6913267660003694,0.093130593570257
-0.48290114872178663,0.6986340456964075,-0.11892033662743662,0.5402176357644592,0.7594161505143794,0.08678777327679389,0.006411787422783366,0.009851232132479277,0.04508872872370151,0.007686199356506619
-0.7566124661805875,-0.2790600467131909,0.08589002563993153,0.7208420552818596,0.7462066910689609,0.03140400521769483,0.012454921510621149,-0.013681856822311213,0.009830979914882484,0.0011902607229320587
-0.011367513238435548,1.0444573649635631,-0.2612613712450994,0.41046304499329705,-0.2100058124566239,-0.057631800184874744,-0.040184605506558224,0.020930381973221723,-0.07075885771247643,-0.0023183357173099926
-1.062306440808161,-2.410099803171413,-0.16048838141742966,-2.0165465818611628,-0.010274099321459307,-0.10533246580879911,-0.1337267660886941,0.6755250139366954,0.5399929371254024,0.06862082905848825
-0.43435809159548316,2.393569458710946,2.4933353727492045,-1.5978171628670301,-0.09435961622781541,0.013495424466230227,-0.0860496443226001,0.1893737296879812,-0.19377062056899422,0.047192533471940315
1.5874491325960496,0.2038388834647737,-0.7057761389683403,-0.3571831579197103,0.00037803634048240285,0.11343314328603697,-0.42690527392336286,0.12660615739924205,-0.12280691776970813,-0.4926734372049434
-1.0289894211538988,-1.3526895891360244,0.16377391876035613,-0.328730149658708,-0.18189679599462313,-0.2579407866766815,-0.10469072215009867,0.6718793695682327,0.5585360155616479,0.00882229520917402
-0.20679783794346945,0.9838452708065305,-0.40003766812796765,1.1969506759475916,0.7066503841466505,0.06380031978646611,0.014797573793659126,-0.009727784786836783,0.07888603091064988,0.012163977884844997
